# energy grid [eV]  eels components [arbitrary units]
#
    0.000000000    0.000000000    0.000000000    0.000000000
    0.015015015    0.000000646    0.000000647    0.000000120
    0.030030030    0.000001293    0.000001294    0.000000240
    0.045045045    0.000001939    0.000001941    0.000000360
    0.060060060    0.000002586    0.000002588    0.000000480
    0.075075075    0.000003233    0.000003236    0.000000601
    0.090090090    0.000003880    0.000003884    0.000000721
    0.105105105    0.000004527    0.000004532    0.000000841
    0.120120120    0.000005176    0.000005181    0.000000961
    0.135135135    0.000005824    0.000005830    0.000001082
    0.150150150    0.000006473    0.000006480    0.000001202
    0.165165165    0.000007123    0.000007131    0.000001322
    0.180180180    0.000007774    0.000007782    0.000001442
    0.195195195    0.000008426    0.000008434    0.000001563
    0.210210210    0.000009078    0.000009088    0.000001683
    0.225225225    0.000009731    0.000009742    0.000001804
    0.240240240    0.000010386    0.000010397    0.000001924
    0.255255255    0.000011041    0.000011053    0.000002045
    0.270270270    0.000011698    0.000011710    0.000002166
    0.285285285    0.000012355    0.000012368    0.000002287
    0.300300300    0.000013014    0.000013028    0.000002407
    0.315315315    0.000013675    0.000013689    0.000002528
    0.330330330    0.000014337    0.000014352    0.000002649
    0.345345345    0.000015000    0.000015016    0.000002771
    0.360360360    0.000015665    0.000015681    0.000002892
    0.375375375    0.000016332    0.000016349    0.000003013
    0.390390390    0.000017000    0.000017018    0.000003134
    0.405405405    0.000017670    0.000017689    0.000003256
    0.420420420    0.000018342    0.000018361    0.000003377
    0.435435435    0.000019016    0.000019036    0.000003499
    0.450450450    0.000019692    0.000019712    0.000003621
    0.465465465    0.000020370    0.000020391    0.000003743
    0.480480480    0.000021050    0.000021072    0.000003865
    0.495495495    0.000021733    0.000021755    0.000003987
    0.510510511    0.000022417    0.000022441    0.000004109
    0.525525526    0.000023104    0.000023128    0.000004232
    0.540540541    0.000023794    0.000023819    0.000004355
    0.555555556    0.000024486    0.000024512    0.000004477
    0.570570571    0.000025181    0.000025207    0.000004600
    0.585585586    0.000025879    0.000025905    0.000004723
    0.600600601    0.000026579    0.000026606    0.000004846
    0.615615616    0.000027282    0.000027310    0.000004970
    0.630630631    0.000027988    0.000028017    0.000005093
    0.645645646    0.000028697    0.000028727    0.000005217
    0.660660661    0.000029410    0.000029440    0.000005341
    0.675675676    0.000030125    0.000030156    0.000005465
    0.690690691    0.000030844    0.000030875    0.000005589
    0.705705706    0.000031566    0.000031598    0.000005713
    0.720720721    0.000032292    0.000032325    0.000005838
    0.735735736    0.000033021    0.000033055    0.000005963
    0.750750751    0.000033754    0.000033788    0.000006088
    0.765765766    0.000034490    0.000034525    0.000006213
    0.780780781    0.000035231    0.000035267    0.000006338
    0.795795796    0.000035975    0.000036012    0.000006464
    0.810810811    0.000036724    0.000036761    0.000006590
    0.825825826    0.000037476    0.000037514    0.000006716
    0.840840841    0.000038233    0.000038271    0.000006842
    0.855855856    0.000038994    0.000039033    0.000006968
    0.870870871    0.000039759    0.000039799    0.000007095
    0.885885886    0.000040529    0.000040569    0.000007222
    0.900900901    0.000041303    0.000041345    0.000007349
    0.915915916    0.000042083    0.000042125    0.000007477
    0.930930931    0.000042867    0.000042909    0.000007604
    0.945945946    0.000043656    0.000043699    0.000007732
    0.960960961    0.000044450    0.000044494    0.000007860
    0.975975976    0.000045249    0.000045293    0.000007989
    0.990990991    0.000046053    0.000046099    0.000008118
    1.006006006    0.000046863    0.000046909    0.000008247
    1.021021021    0.000047678    0.000047725    0.000008376
    1.036036036    0.000048499    0.000048546    0.000008505
    1.051051051    0.000049325    0.000049374    0.000008635
    1.066066066    0.000050158    0.000050207    0.000008766
    1.081081081    0.000050996    0.000051046    0.000008896
    1.096096096    0.000051840    0.000051891    0.000009027
    1.111111111    0.000052691    0.000052742    0.000009158
    1.126126126    0.000053548    0.000053599    0.000009289
    1.141141141    0.000054411    0.000054463    0.000009421
    1.156156156    0.000055281    0.000055334    0.000009553
    1.171171171    0.000056158    0.000056211    0.000009685
    1.186186186    0.000057041    0.000057095    0.000009818
    1.201201201    0.000057932    0.000057987    0.000009951
    1.216216216    0.000058829    0.000058885    0.000010084
    1.231231231    0.000059734    0.000059790    0.000010218
    1.246246246    0.000060646    0.000060703    0.000010352
    1.261261261    0.000061566    0.000061624    0.000010487
    1.276276276    0.000062494    0.000062552    0.000010622
    1.291291291    0.000063429    0.000063488    0.000010757
    1.306306306    0.000064372    0.000064432    0.000010892
    1.321321321    0.000065324    0.000065385    0.000011028
    1.336336336    0.000066284    0.000066345    0.000011165
    1.351351351    0.000067252    0.000067314    0.000011301
    1.366366366    0.000068229    0.000068292    0.000011438
    1.381381381    0.000069215    0.000069279    0.000011576
    1.396396396    0.000070210    0.000070274    0.000011714
    1.411411411    0.000071214    0.000071279    0.000011852
    1.426426426    0.000072228    0.000072293    0.000011991
    1.441441441    0.000073251    0.000073317    0.000012130
    1.456456456    0.000074283    0.000074350    0.000012270
    1.471471471    0.000075326    0.000075394    0.000012410
    1.486486486    0.000076379    0.000076447    0.000012551
    1.501501502    0.000077442    0.000077511    0.000012692
    1.516516517    0.000078515    0.000078585    0.000012833
    1.531531532    0.000079600    0.000079670    0.000012975
    1.546546547    0.000080695    0.000080766    0.000013117
    1.561561562    0.000081801    0.000081873    0.000013260
    1.576576577    0.000082919    0.000082991    0.000013403
    1.591591592    0.000084048    0.000084121    0.000013547
    1.606606607    0.000085189    0.000085263    0.000013692
    1.621621622    0.000086343    0.000086417    0.000013836
    1.636636637    0.000087508    0.000087583    0.000013982
    1.651651652    0.000088686    0.000088762    0.000014128
    1.666666667    0.000089877    0.000089953    0.000014274
    1.681681682    0.000091080    0.000091157    0.000014421
    1.696696697    0.000092297    0.000092375    0.000014568
    1.711711712    0.000093528    0.000093606    0.000014716
    1.726726727    0.000094772    0.000094851    0.000014865
    1.741741742    0.000096030    0.000096110    0.000015014
    1.756756757    0.000097303    0.000097383    0.000015164
    1.771771772    0.000098590    0.000098671    0.000015314
    1.786786787    0.000099892    0.000099974    0.000015465
    1.801801802    0.000101210    0.000101293    0.000015616
    1.816816817    0.000102543    0.000102626    0.000015768
    1.831831832    0.000103892    0.000103976    0.000015921
    1.846846847    0.000105257    0.000105341    0.000016074
    1.861861862    0.000106638    0.000106723    0.000016228
    1.876876877    0.000108036    0.000108122    0.000016382
    1.891891892    0.000109452    0.000109538    0.000016537
    1.906906907    0.000110885    0.000110972    0.000016693
    1.921921922    0.000112336    0.000112424    0.000016849
    1.936936937    0.000113805    0.000113893    0.000017006
    1.951951952    0.000115292    0.000115382    0.000017164
    1.966966967    0.000116799    0.000116889    0.000017322
    1.981981982    0.000118325    0.000118415    0.000017482
    1.996996997    0.000119870    0.000119962    0.000017641
    2.012012012    0.000121436    0.000121528    0.000017802
    2.027027027    0.000123023    0.000123116    0.000017963
    2.042042042    0.000124631    0.000124724    0.000018125
    2.057057057    0.000126260    0.000126354    0.000018287
    2.072072072    0.000127911    0.000128005    0.000018451
    2.087087087    0.000129584    0.000129679    0.000018615
    2.102102102    0.000131280    0.000131376    0.000018779
    2.117117117    0.000133000    0.000133097    0.000018945
    2.132132132    0.000134743    0.000134841    0.000019111
    2.147147147    0.000136511    0.000136609    0.000019278
    2.162162162    0.000138304    0.000138403    0.000019446
    2.177177177    0.000140122    0.000140222    0.000019615
    2.192192192    0.000141966    0.000142066    0.000019785
    2.207207207    0.000143837    0.000143938    0.000019955
    2.222222222    0.000145735    0.000145836    0.000020126
    2.237237237    0.000147661    0.000147763    0.000020298
    2.252252252    0.000149615    0.000149717    0.000020471
    2.267267267    0.000151598    0.000151701    0.000020645
    2.282282282    0.000153610    0.000153714    0.000020819
    2.297297297    0.000155653    0.000155757    0.000020995
    2.312312312    0.000157727    0.000157832    0.000021171
    2.327327327    0.000159832    0.000159938    0.000021348
    2.342342342    0.000161970    0.000162076    0.000021527
    2.357357357    0.000164141    0.000164248    0.000021706
    2.372372372    0.000166346    0.000166453    0.000021886
