#                \hbar \omega(Ry)     Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry)
     chi_1_1=  0.000000000000000E+00  0.430317597214554E+02  0.000000000000000E+00
     chi_1_1=  0.100000000000000E-03  0.430317605751854E+02  0.683128198125556E-04
     chi_1_1=  0.200000000000000E-03  0.430317631363756E+02  0.136625666661881E-03
     chi_1_1=  0.300000000000000E-03  0.430317674050269E+02  0.204938567584777E-03
     chi_1_1=  0.400000000000000E-03  0.430317733811413E+02  0.273251549618109E-03
     chi_1_1=  0.500000000000000E-03  0.430317810647211E+02  0.341564639798837E-03
     chi_1_1=  0.600000000000000E-03  0.430317904557692E+02  0.409877865164046E-03
     chi_1_1=  0.700000000000000E-03  0.430318015542892E+02  0.478191252750976E-03
     chi_1_1=  0.800000000000000E-03  0.430318143602857E+02  0.546504829597058E-03
     chi_1_1=  0.900000000000000E-03  0.430318288737639E+02  0.614818622739954E-03
     chi_1_1=  0.100000000000000E-02  0.430318450947292E+02  0.683132659217564E-03
     chi_1_1=  0.110000000000000E-02  0.430318630231883E+02  0.751446966068074E-03
     chi_1_1=  0.120000000000000E-02  0.430318826591480E+02  0.819761570329994E-03
     chi_1_1=  0.130000000000000E-02  0.430319040026164E+02  0.888076499042171E-03
     chi_1_1=  0.140000000000000E-02  0.430319270536017E+02  0.956391779243841E-03
     chi_1_1=  0.150000000000000E-02  0.430319518121132E+02  0.102470743797463E-02
     chi_1_1=  0.160000000000000E-02  0.430319782781605E+02  0.109302350227465E-02
     chi_1_1=  0.170000000000000E-02  0.430320064517541E+02  0.116133999918442E-02
     chi_1_1=  0.180000000000000E-02  0.430320363329054E+02  0.122965695574502E-02
     chi_1_1=  0.190000000000000E-02  0.430320679216258E+02  0.129797439899804E-02
     chi_1_1=  0.200000000000000E-02  0.430321012179283E+02  0.136629235598565E-02
     chi_1_1=  0.210000000000000E-02  0.430321362218257E+02  0.143461085375061E-02
     chi_1_1=  0.220000000000000E-02  0.430321729333319E+02  0.150292991933631E-02
     chi_1_1=  0.230000000000000E-02  0.430322113524616E+02  0.157124957978682E-02
     chi_1_1=  0.240000000000000E-02  0.430322514792297E+02  0.163956986214686E-02
     chi_1_1=  0.250000000000000E-02  0.430322933136525E+02  0.170789079346194E-02
     chi_1_1=  0.260000000000000E-02  0.430323368557462E+02  0.177621240077829E-02
     chi_1_1=  0.270000000000000E-02  0.430323821055281E+02  0.184453471114291E-02
     chi_1_1=  0.280000000000000E-02  0.430324290630162E+02  0.191285775160365E-02
     chi_1_1=  0.290000000000000E-02  0.430324777282289E+02  0.198118154920921E-02
     chi_1_1=  0.300000000000000E-02  0.430325281011856E+02  0.204950613100916E-02
     chi_1_1=  0.310000000000000E-02  0.430325801819064E+02  0.211783152405401E-02
     chi_1_1=  0.320000000000000E-02  0.430326339704115E+02  0.218615775539517E-02
     chi_1_1=  0.330000000000000E-02  0.430326894667224E+02  0.225448485208508E-02
     chi_1_1=  0.340000000000000E-02  0.430327466708612E+02  0.232281284117718E-02
     chi_1_1=  0.350000000000000E-02  0.430328055828503E+02  0.239114174972590E-02
     chi_1_1=  0.360000000000000E-02  0.430328662027131E+02  0.245947160478681E-02
     chi_1_1=  0.370000000000000E-02  0.430329285304736E+02  0.252780243341655E-02
     chi_1_1=  0.380000000000000E-02  0.430329925661564E+02  0.259613426267289E-02
     chi_1_1=  0.390000000000000E-02  0.430330583097869E+02  0.266446711961478E-02
     chi_1_1=  0.400000000000000E-02  0.430331257613911E+02  0.273280103130239E-02
     chi_1_1=  0.410000000000000E-02  0.430331949209958E+02  0.280113602479708E-02
     chi_1_1=  0.420000000000000E-02  0.430332657886280E+02  0.286947212716150E-02
     chi_1_1=  0.430000000000000E-02  0.430333383643161E+02  0.293780936545958E-02
     chi_1_1=  0.440000000000000E-02  0.430334126480889E+02  0.300614776675658E-02
     chi_1_1=  0.450000000000000E-02  0.430334886399754E+02  0.307448735811912E-02
     chi_1_1=  0.460000000000000E-02  0.430335663400061E+02  0.314282816661523E-02
     chi_1_1=  0.470000000000000E-02  0.430336457482113E+02  0.321117021931429E-02
     chi_1_1=  0.480000000000000E-02  0.430337268646227E+02  0.327951354328722E-02
     chi_1_1=  0.490000000000000E-02  0.430338096892724E+02  0.334785816560637E-02
     chi_1_1=  0.500000000000000E-02  0.430338942221931E+02  0.341620411334561E-02
     chi_1_1=  0.510000000000000E-02  0.430339804634182E+02  0.348455141358038E-02
     chi_1_1=  0.520000000000000E-02  0.430340684129820E+02  0.355290009338770E-02
     chi_1_1=  0.530000000000000E-02  0.430341580709193E+02  0.362125017984615E-02
     chi_1_1=  0.540000000000000E-02  0.430342494372654E+02  0.368960170003600E-02
     chi_1_1=  0.550000000000000E-02  0.430343425120565E+02  0.375795468103917E-02
     chi_1_1=  0.560000000000000E-02  0.430344372953296E+02  0.382630914993932E-02
     chi_1_1=  0.570000000000000E-02  0.430345337871222E+02  0.389466513382182E-02
     chi_1_1=  0.580000000000000E-02  0.430346319874722E+02  0.396302265977378E-02
     chi_1_1=  0.590000000000000E-02  0.430347318964187E+02  0.403138175488416E-02
     chi_1_1=  0.600000000000000E-02  0.430348335140013E+02  0.409974244624371E-02
     chi_1_1=  0.610000000000000E-02  0.430349368402601E+02  0.416810476094511E-02
     chi_1_1=  0.620000000000000E-02  0.430350418752360E+02  0.423646872608289E-02
     chi_1_1=  0.630000000000000E-02  0.430351486189705E+02  0.430483436875345E-02
     chi_1_1=  0.640000000000000E-02  0.430352570715061E+02  0.437320171605522E-02
     chi_1_1=  0.650000000000000E-02  0.430353672328854E+02  0.444157079508867E-02
     chi_1_1=  0.660000000000000E-02  0.430354791031524E+02  0.450994163295615E-02
     chi_1_1=  0.670000000000000E-02  0.430355926823511E+02  0.457831425676220E-02
